state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
23.0,96.0,408,1568.0,0,0,0.0,208.1,93.0,35.38,189.2,107.0,16.08,279.6,90.0,12.58,7.4,2.0,2.0,1
13.0,92.0,415,296.0,0,1,29.0,201.3,130.0,34.22,203.7,115.0,17.31,129.9,113.0,5.85,6.4,6.0,1.73,1
35.0,86.0,408,2300.0,0,1,26.0,141.3,120.0,24.02,134.6,98.0,11.44,195.9,94.0,8.82,13.3,5.0,3.59,1
33.0,124.0,415,2143.0,0,0,0.0,234.4,61.0,39.85,179.3,111.0,15.24,285.5,117.0,12.85,10.4,6.0,2.81,3
11.0,146.0,510,3269.0,0,0,0.0,189.3,77.0,32.18,155.9,128.0,13.25,186.0,83.0,8.37,7.4,3.0,2.0,0
22.0,36.0,510,3808.0,0,1,29.0,281.4,102.0,47.84,202.2,76.0,17.19,187.2,113.0,8.42,9.0,6.0,2.43,2
17.0,38.0,415,2222.0,0,0,0.0,220.5,110.0,37.49,180.8,114.0,15.37,156.5,102.0,7.04,5.6,7.0,1.51,1
34.0,148.0,408,539.0,0,0,0.0,236.5,84.0,40.21,236.0,95.0,20.06,228.6,124.0,10.29,8.3,6.0,2.24,2
10.0,27.0,510,3992.0,0,0,0.0,72.7,75.0,12.36,208.6,117.0,17.73,65.8,71.0,2.96,9.9,3.0,2.67,1
16.0,88.0,415,3729.0,0,0,0.0,189.8,111.0,32.27,197.3,101.0,16.77,234.5,111.0,10.55,14.9,3.0,4.02,2
15.0,105.0,510,526.0,0,1,42.0,101.9,79.0,17.32,223.1,97.0,18.96,241.6,77.0,10.87,12.9,2.0,3.48,0
27.0,45.0,408,2375.0,0,1,38.0,196.8,92.0,33.46,254.2,108.0,21.61,261.8,85.0,11.78,7.7,2.0,2.08,1
21.0,205.0,510,4533.0,0,1,24.0,175.8,139.0,29.89,155.0,98.0,13.18,180.7,64.0,8.13,7.8,5.0,2.11,2
39.0,76.0,510,2693.0,0,1,40.0,177.9,85.0,30.24,119.3,95.0,10.14,140.5,83.0,6.32,10.3,1.0,2.78,2
33.0,77.0,415,515.0,0,0,0.0,215.5,81.0,36.64,170.9,100.0,14.53,170.3,59.0,7.66,10.3,3.0,2.78,1
47.0,71.0,408,1465.0,0,0,0.0,141.2,132.0,24.0,149.1,90.0,12.67,171.4,72.0,7.71,7.0,2.0,1.89,2
21.0,105.0,415,3976.0,0,0,0.0,156.5,102.0,26.61,140.2,134.0,11.92,227.4,111.0,10.23,12.2,2.0,3.29,2
21.0,127.0,510,3058.0,0,0,0.0,223.2,137.0,37.94,144.7,119.0,12.3,96.0,109.0,4.32,8.6,4.0,2.32,2
3.0,137.0,415,2241.0,0,0,0.0,141.1,91.0,23.99,147.2,100.0,12.51,254.7,75.0,11.46,8.0,7.0,2.16,2
16.0,94.0,408,2711.0,0,0,0.0,269.2,104.0,45.76,193.8,144.0,16.47,257.6,61.0,11.59,8.9,2.0,2.4,3
41.0,125.0,415,4057.0,0,0,0.0,163.8,73.0,27.85,255.6,85.0,21.73,192.9,95.0,8.68,15.7,4.0,4.24,0
48.0,20.0,408,895.0,0,0,0.0,186.8,89.0,31.76,253.4,51.0,21.54,273.1,105.0,12.29,12.3,6.0,3.32,2
1.0,60.0,408,4456.0,1,1,29.0,265.9,113.0,45.2,215.8,94.0,18.34,108.1,82.0,4.86,14.0,12.0,3.78,0
1.0,60.0,408,4456.0,1,1,29.0,265.9,113.0,45.2,215.8,94.0,18.34,108.1,82.0,4.86,14.0,12.0,3.78,0
29.0,86.0,510,1542.0,0,1,29.0,157.2,118.0,26.72,196.3,136.0,16.69,226.7,109.0,10.2,8.4,5.0,2.27,3
42.0,139.0,510,3737.0,0,0,0.0,196.9,58.0,33.47,137.1,91.0,11.65,216.6,101.0,9.75,9.8,3.0,2.65,1
17.0,135.0,510,4573.0,0,0,0.0,144.1,115.0,24.5,249.8,68.0,21.23,211.4,82.0,9.51,13.6,3.0,3.67,1
34.0,111.0,510,2762.0,0,0,0.0,184.2,92.0,31.31,215.0,96.0,18.28,100.1,64.0,4.5,11.3,4.0,3.05,1
48.0,133.0,510,2742.0,0,0,0.0,187.0,65.0,31.79,141.4,128.0,12.02,238.2,108.0,10.72,10.0,8.0,2.7,2
41.0,113.0,415,4147.0,1,0,0.0,204.3,82.0,34.73,188.8,115.0,16.05,139.4,97.0,6.27,9.2,7.0,2.48,1
13.0,110.0,415,4914.0,0,0,0.0,170.1,87.0,28.92,216.6,98.0,18.41,225.0,88.0,10.13,10.8,3.0,2.92,2
0.0,42.0,415,2479.0,0,0,0.0,171.0,129.0,29.07,183.9,96.0,15.63,130.2,90.0,5.86,4.6,6.0,1.24,0
0.0,59.0,510,2032.0,0,0,0.0,182.5,104.0,31.03,204.7,95.0,17.4,229.9,100.0,10.35,11.3,8.0,3.05,4
44.0,47.0,408,1226.0,0,1,37.0,112.8,150.0,19.18,243.9,97.0,20.73,178.7,112.0,8.04,13.2,6.0,3.56,2
45.0,115.0,415,2088.0,0,0,0.0,132.0,90.0,22.44,197.5,75.0,16.79,175.8,114.0,7.91,0.0,0.0,0.0,3
37.0,97.0,415,4733.0,0,0,0.0,146.0,121.0,24.82,203.0,141.0,17.26,151.8,120.0,6.83,13.3,2.0,3.59,1
20.0,104.0,415,4588.0,0,0,0.0,153.7,86.0,26.13,160.3,78.0,13.63,176.6,140.0,7.95,9.6,8.0,2.59,1
3.0,94.0,408,3300.0,0,1,38.0,170.1,124.0,28.92,193.3,116.0,16.43,105.9,73.0,4.77,12.8,4.0,3.46,1
30.0,37.0,415,737.0,0,0,0.0,206.0,89.0,35.02,186.0,88.0,15.81,307.1,86.0,13.82,8.4,11.0,2.27,0
6.0,56.0,415,4142.0,0,0,0.0,162.3,99.0,27.59,149.1,78.0,12.67,255.5,115.0,11.5,14.8,1.0,4.0,4
27.0,85.0,510,4021.0,0,0,0.0,183.4,111.0,31.18,168.8,98.0,14.35,199.7,97.0,8.99,9.9,4.0,2.67,4
6.0,107.0,408,933.0,0,0,0.0,90.7,90.0,15.42,207.5,109.0,17.64,169.4,96.0,7.62,5.6,5.0,1.51,2
12.0,81.0,510,2561.0,0,0,0.0,261.4,141.0,44.44,215.7,102.0,18.33,271.8,96.0,12.23,8.0,6.0,2.16,1
50.0,87.0,415,756.0,0,1,22.0,263.8,65.0,44.85,103.4,115.0,8.79,208.1,109.0,9.36,8.5,3.0,2.3,3
21.0,97.0,510,3275.0,0,0,0.0,211.0,76.0,35.87,189.0,100.0,16.07,123.0,102.0,5.54,4.7,4.0,1.27,3
47.0,105.0,415,4722.0,0,0,0.0,132.3,105.0,22.49,144.5,89.0,12.28,195.5,127.0,8.8,5.4,3.0,1.46,0
6.0,162.0,408,1875.0,0,0,0.0,49.2,121.0,8.36,143.9,136.0,12.23,203.0,97.0,9.14,12.1,13.0,3.27,1
50.0,80.0,510,3816.0,0,0,0.0,101.1,121.0,17.19,263.2,110.0,22.37,137.7,74.0,6.2,7.3,5.0,1.97,0
1.0,112.0,510,638.0,0,0,0.0,189.4,83.0,32.2,219.0,89.0,18.62,168.0,116.0,7.56,7.1,8.0,1.92,3
15.0,140.0,415,4333.0,0,0,0.0,204.7,100.0,34.8,126.8,107.0,10.78,202.8,115.0,9.13,12.1,4.0,3.27,2
38.0,82.0,415,303.0,0,1,24.0,155.2,131.0,26.38,244.5,106.0,20.78,122.4,68.0,5.51,10.7,3.0,2.89,1
30.0,56.0,415,3233.0,0,1,24.0,121.7,87.0,20.69,184.0,76.0,15.64,266.6,98.0,12.0,12.7,3.0,3.43,1
17.0,131.0,415,3810.0,0,0,0.0,166.5,129.0,28.31,210.2,107.0,17.87,257.2,93.0,11.57,9.9,5.0,2.67,1
15.0,77.0,408,51.0,0,0,0.0,185.9,95.0,31.6,212.0,98.0,18.02,282.3,81.0,12.7,11.3,4.0,3.05,3
20.0,90.0,415,1358.0,0,0,0.0,114.4,122.0,19.45,127.7,154.0,10.85,253.1,109.0,11.39,10.1,5.0,2.73,2
41.0,122.0,415,4177.0,1,1,40.0,216.4,80.0,36.79,249.7,90.0,21.22,185.9,99.0,8.37,12.7,4.0,3.43,1
22.0,178.0,408,1086.0,1,0,0.0,124.5,134.0,21.17,141.2,78.0,12.0,268.2,113.0,12.07,11.4,2.0,3.08,2
36.0,94.0,415,2312.0,0,0,0.0,255.1,96.0,43.37,276.9,67.0,23.54,226.5,74.0,10.19,10.6,2.0,2.86,0
39.0,123.0,415,336.0,0,1,27.0,218.7,79.0,37.18,163.4,78.0,13.89,173.8,116.0,7.82,15.0,1.0,4.05,0
39.0,83.0,510,1571.0,0,0,0.0,259.7,106.0,44.15,152.7,116.0,12.98,224.7,92.0,10.11,10.2,2.0,2.75,0
21.0,75.0,408,2154.0,0,0,0.0,229.2,59.0,38.96,142.8,107.0,12.14,291.6,109.0,13.12,8.5,5.0,2.3,0
18.0,34.0,408,1246.0,0,0,0.0,151.1,92.0,25.69,211.7,86.0,17.99,205.8,72.0,9.26,9.8,4.0,2.65,0
34.0,9.0,415,3727.0,0,1,16.0,88.5,87.0,15.05,178.8,108.0,15.2,228.7,96.0,10.29,11.5,3.0,3.11,2
5.0,135.0,408,1240.0,0,0,0.0,129.4,104.0,22.0,199.0,96.0,16.92,142.4,81.0,6.41,12.3,4.0,3.32,1
8.0,79.0,415,2826.0,0,0,0.0,66.7,124.0,11.34,204.0,91.0,17.34,254.7,110.0,11.46,15.1,2.0,4.08,1
23.0,132.0,510,2496.0,0,1,33.0,157.9,84.0,26.84,163.9,109.0,13.93,215.4,87.0,9.69,11.5,3.0,3.11,3
29.0,90.0,415,1866.0,0,0,0.0,114.4,108.0,19.45,232.8,150.0,19.79,198.1,78.0,8.91,8.9,3.0,2.4,0
22.0,110.0,510,1591.0,0,0,0.0,18.9,92.0,3.21,258.4,81.0,21.96,109.6,74.0,4.93,14.8,4.0,4.0,1
13.0,79.0,510,712.0,0,1,21.0,264.3,79.0,44.93,202.8,118.0,17.24,173.4,92.0,7.8,6.3,3.0,1.7,4
33.0,125.0,510,454.0,0,0,0.0,168.6,99.0,28.66,175.6,107.0,14.93,243.3,92.0,10.95,10.9,7.0,2.94,0
43.0,50.0,510,3552.0,0,0,0.0,188.9,94.0,32.11,203.9,104.0,17.33,151.8,124.0,6.83,11.6,8.0,3.13,3
22.0,52.0,415,2911.0,0,0,0.0,204.4,97.0,34.75,273.2,128.0,23.22,179.6,118.0,8.08,11.0,5.0,2.97,1
13.0,106.0,510,2885.0,0,0,0.0,274.4,120.0,46.65,198.6,82.0,16.88,160.8,62.0,7.24,6.0,3.0,1.62,1
49.0,144.0,510,3440.0,0,1,38.0,105.0,86.0,17.85,121.8,123.0,10.35,221.5,122.0,9.97,3.7,4.0,1.0,0
49.0,144.0,510,3440.0,0,1,38.0,105.0,86.0,17.85,121.8,123.0,10.35,221.5,122.0,9.97,3.7,4.0,1.0,0
2.0,99.0,408,778.0,0,1,21.0,180.2,97.0,30.63,167.7,47.0,14.25,203.1,84.0,9.14,14.6,5.0,3.94,2
21.0,131.0,510,1387.0,1,1,26.0,292.9,101.0,49.79,199.7,97.0,16.97,255.3,127.0,11.49,13.8,7.0,3.73,4
44.0,80.0,415,1804.0,0,0,0.0,195.1,65.0,33.17,214.0,80.0,18.19,124.4,96.0,5.6,9.2,6.0,2.48,2
3.0,127.0,415,3086.0,0,0,0.0,145.0,106.0,24.65,230.3,99.0,19.58,164.9,103.0,7.42,12.7,3.0,3.43,1
10.0,84.0,408,2093.0,0,0,0.0,127.7,81.0,21.71,188.4,84.0,16.01,260.0,125.0,11.7,4.7,6.0,1.27,1
5.0,65.0,408,3994.0,0,0,0.0,131.5,119.0,22.36,222.3,119.0,18.9,155.3,83.0,6.99,11.1,7.0,3.0,1
5.0,89.0,415,3197.0,0,0,0.0,179.7,128.0,30.55,299.8,92.0,25.48,185.3,120.0,8.34,7.6,3.0,2.05,1
5.0,131.0,415,3663.0,0,1,23.0,170.8,145.0,29.04,236.7,93.0,20.12,294.5,100.0,13.25,12.7,1.0,3.43,1
17.0,66.0,510,1120.0,0,1,33.0,88.8,104.0,15.1,109.6,94.0,9.32,172.7,107.0,7.77,7.1,9.0,1.92,3
49.0,117.0,510,894.0,1,0,0.0,198.4,121.0,33.73,249.5,104.0,21.21,162.8,115.0,7.33,10.5,5.0,2.84,1
35.0,110.0,415,3017.0,0,1,37.0,227.9,80.0,38.74,101.9,141.0,8.66,188.1,110.0,8.46,5.1,6.0,1.38,0
9.0,58.0,510,1860.0,0,0,0.0,234.8,89.0,39.92,106.8,131.0,9.08,178.5,122.0,8.03,9.9,6.0,2.67,0
6.0,127.0,408,1696.0,0,0,0.0,155.8,91.0,26.49,103.7,85.0,8.81,117.2,125.0,5.27,8.6,3.0,2.32,2
0.0,86.0,408,3222.0,0,0,0.0,150.8,85.0,25.64,295.9,88.0,25.15,247.2,104.0,11.12,12.5,1.0,3.38,1
49.0,44.0,510,4436.0,0,0,0.0,238.3,83.0,40.51,193.7,112.0,16.46,167.7,79.0,7.55,9.4,6.0,2.54,5
44.0,94.0,415,3911.0,0,0,0.0,183.1,109.0,31.13,199.4,109.0,16.95,214.1,71.0,9.63,13.9,4.0,3.75,0
46.0,97.0,415,35.0,0,0,0.0,112.7,119.0,19.16,217.7,109.0,18.5,152.1,76.0,6.84,6.5,5.0,1.76,1
5.0,126.0,415,362.0,0,0,0.0,120.0,82.0,20.4,213.6,111.0,18.16,312.9,136.0,14.08,7.5,6.0,2.03,1
44.0,76.0,415,1222.0,0,0,0.0,212.5,124.0,36.13,215.5,110.0,18.32,128.0,94.0,5.76,5.2,9.0,1.4,3
19.0,83.0,408,1529.0,0,0,0.0,286.6,114.0,48.72,101.0,138.0,8.59,199.6,146.0,8.98,13.2,4.0,3.56,1
48.0,69.0,510,4804.0,1,0,0.0,279.8,90.0,47.57,248.7,91.0,21.14,171.0,118.0,7.69,8.4,10.0,2.27,2
30.0,84.0,408,4328.0,0,1,30.0,106.5,65.0,18.11,225.7,108.0,19.18,188.6,61.0,8.49,5.7,3.0,1.54,2
15.0,65.0,415,3203.0,0,0,0.0,213.4,111.0,36.28,234.5,94.0,19.93,250.1,123.0,11.25,2.7,4.0,0.73,1
36.0,121.0,408,1916.0,0,1,31.0,237.1,63.0,40.31,205.6,117.0,17.48,196.7,85.0,8.85,10.1,5.0,2.73,4
50.0,60.0,510,1709.0,1,1,37.0,189.9,125.0,32.28,110.4,107.0,9.38,210.7,115.0,9.48,9.1,5.0,2.46,3
11.0,64.0,415,4594.0,0,0,0.0,194.2,147.0,33.01,173.4,87.0,14.74,268.7,114.0,12.09,5.5,2.0,1.49,2
40.0,78.0,510,2604.0,0,0,0.0,168.3,110.0,28.61,221.2,73.0,18.8,241.0,136.0,10.85,12.5,1.0,3.38,1
4.0,116.0,415,4078.0,0,1,34.0,268.6,83.0,45.66,178.2,142.0,15.15,166.3,106.0,7.48,11.6,3.0,3.13,2
45.0,94.0,415,2982.0,1,0,0.0,235.6,131.0,40.05,194.8,107.0,16.56,170.6,93.0,7.68,8.6,4.0,2.32,1
28.0,152.0,408,2333.0,0,0,0.0,298.1,113.0,50.68,228.0,119.0,19.38,228.1,98.0,10.26,8.2,4.0,2.21,4
20.0,116.0,408,797.0,0,0,0.0,254.6,107.0,43.28,249.4,89.0,21.2,229.6,77.0,10.33,9.0,18.0,2.43,2
19.0,69.0,510,1303.0,0,0,0.0,195.1,91.0,33.17,261.5,57.0,22.23,203.8,90.0,9.17,11.4,5.0,3.08,0
46.0,124.0,415,4681.0,0,0,0.0,178.4,72.0,30.33,233.6,134.0,19.86,179.4,91.0,8.07,12.0,2.0,3.24,0
19.0,40.0,408,1266.0,0,1,31.0,224.7,69.0,38.2,134.5,81.0,11.43,120.3,104.0,5.41,7.5,5.0,2.03,1
0.0,104.0,408,2029.0,0,0,0.0,278.4,106.0,47.33,81.0,113.0,6.89,163.2,137.0,7.34,9.8,5.0,2.65,1
16.0,68.0,510,4605.0,0,0,0.0,159.5,123.0,27.12,240.8,93.0,20.47,210.3,76.0,9.46,11.4,3.0,3.08,1
21.0,148.0,408,1067.0,0,1,33.0,241.7,84.0,41.09,165.8,84.0,14.09,160.6,80.0,7.23,11.3,3.0,3.05,1
29.0,11.0,415,3142.0,0,0,0.0,136.6,111.0,23.22,80.6,78.0,6.85,201.7,77.0,9.08,9.9,4.0,2.67,0
4.0,135.0,408,4488.0,0,0,0.0,167.1,105.0,28.41,131.6,120.0,11.19,242.6,83.0,10.92,10.4,2.0,2.81,3
44.0,116.0,415,952.0,0,1,44.0,230.6,94.0,39.2,224.1,103.0,19.05,244.0,76.0,10.98,11.1,2.0,3.0,0
47.0,96.0,415,4141.0,0,0,0.0,276.9,105.0,47.07,246.9,94.0,20.99,254.4,107.0,11.45,10.3,3.0,2.78,1
26.0,66.0,510,4206.0,0,0,0.0,201.3,95.0,34.22,152.8,66.0,12.99,233.2,101.0,10.49,7.5,4.0,2.03,1
9.0,106.0,415,4224.0,0,1,31.0,197.4,125.0,33.56,123.4,110.0,10.49,115.6,101.0,5.2,12.3,4.0,3.32,3
2.0,94.0,408,283.0,0,0,0.0,136.2,114.0,23.15,165.1,118.0,14.03,137.9,71.0,6.21,9.6,5.0,2.59,0
49.0,87.0,415,240.0,0,0,0.0,124.3,91.0,21.13,173.4,105.0,14.74,256.3,109.0,11.53,7.5,5.0,2.03,3
16.0,148.0,510,4629.0,0,0,0.0,239.3,84.0,40.68,195.7,85.0,16.63,232.6,104.0,10.47,10.9,3.0,2.94,1
44.0,78.0,415,3311.0,0,0,0.0,193.1,85.0,32.83,172.1,105.0,14.63,129.6,119.0,5.83,10.2,1.0,2.75,0
35.0,119.0,415,1689.0,0,1,35.0,217.1,92.0,36.91,220.8,134.0,18.77,249.5,93.0,11.23,8.0,5.0,2.16,2
10.0,120.0,408,4332.0,0,0,0.0,98.2,99.0,16.69,186.7,85.0,15.87,146.7,96.0,6.6,9.3,4.0,2.51,2
12.0,1.0,408,177.0,0,1,26.0,208.0,115.0,35.36,185.0,113.0,15.73,177.7,144.0,8.0,8.1,9.0,2.19,1
26.0,130.0,408,1030.0,0,1,19.0,152.9,87.0,25.99,213.2,99.0,18.12,205.3,114.0,9.24,10.8,6.0,2.92,2
31.0,135.0,415,4242.0,0,0,0.0,191.7,125.0,32.59,284.2,100.0,24.16,211.7,87.0,9.53,12.5,2.0,3.38,0
5.0,192.0,415,2258.0,0,0,0.0,221.6,101.0,37.67,285.2,50.0,24.24,167.4,83.0,7.53,12.7,6.0,3.43,4
13.0,109.0,415,3229.0,0,0,0.0,195.4,104.0,33.22,204.9,91.0,17.42,230.2,95.0,10.36,14.0,4.0,3.78,0
23.0,49.0,415,674.0,0,0,0.0,171.5,86.0,29.16,188.8,85.0,16.05,155.1,82.0,6.98,8.5,2.0,2.3,2
49.0,152.0,510,254.0,1,1,41.0,146.8,128.0,24.96,285.6,96.0,24.28,213.6,80.0,9.61,4.3,2.0,1.16,1
41.0,106.0,415,2021.0,0,0,0.0,94.8,113.0,16.12,283.2,95.0,24.07,219.3,106.0,9.87,6.8,4.0,1.84,1
17.0,155.0,510,4523.0,0,0,0.0,184.6,102.0,31.38,196.0,117.0,16.66,226.5,122.0,10.19,7.8,1.0,2.11,1
4.0,91.0,510,168.0,0,0,0.0,172.5,56.0,29.33,276.5,70.0,23.5,180.9,90.0,8.14,6.9,2.0,1.86,3
22.0,61.0,415,802.0,0,0,0.0,188.9,105.0,32.11,153.6,116.0,13.06,213.3,106.0,9.6,10.2,2.0,2.75,2
24.0,132.0,408,3149.0,0,0,0.0,213.6,125.0,36.31,133.9,54.0,11.38,332.2,104.0,14.95,7.5,2.0,2.03,4
15.0,75.0,510,1640.0,0,1,17.0,200.7,107.0,34.12,212.5,109.0,18.06,204.0,136.0,9.18,12.9,3.0,3.48,4
27.0,72.0,415,2145.0,0,0,0.0,137.6,106.0,23.39,143.5,94.0,12.2,273.7,110.0,12.32,9.6,6.0,2.59,2
33.0,95.0,415,2579.0,0,1,35.0,238.3,86.0,40.51,258.1,132.0,21.94,194.9,72.0,8.77,13.1,4.0,3.54,5
30.0,116.0,408,2175.0,0,1,24.0,183.6,138.0,31.21,203.8,90.0,17.32,166.9,89.0,7.51,6.0,3.0,1.62,2
33.0,130.0,510,4261.0,0,0,0.0,154.2,119.0,26.21,110.2,98.0,9.37,227.4,117.0,10.23,9.2,5.0,2.48,2
42.0,68.0,415,3633.0,0,0,0.0,222.8,99.0,37.88,175.8,85.0,14.94,202.0,111.0,9.09,11.0,3.0,2.97,3
16.0,92.0,408,3065.0,1,0,0.0,62.6,111.0,10.64,180.6,126.0,15.35,221.7,80.0,9.98,10.4,2.0,2.81,1
8.0,114.0,415,1036.0,0,1,31.0,222.8,98.0,37.88,180.5,105.0,15.34,151.3,101.0,6.81,13.0,4.0,3.51,0
1.0,55.0,415,2469.0,1,0,0.0,191.9,91.0,32.62,256.1,110.0,21.77,203.7,101.0,9.17,14.3,6.0,3.86,1
20.0,51.0,510,2648.0,0,1,28.0,276.7,121.0,47.04,203.7,99.0,17.31,246.2,88.0,11.08,8.3,3.0,2.24,0
6.0,147.0,415,3140.0,0,0,0.0,124.4,74.0,21.15,320.9,78.0,27.28,157.2,126.0,7.07,10.4,4.0,2.81,2
30.0,146.0,510,929.0,0,0,0.0,115.6,77.0,19.65,213.6,100.0,18.16,218.4,72.0,9.83,10.7,6.0,2.89,1
49.0,63.0,510,66.0,0,0,0.0,261.8,69.0,44.51,245.0,135.0,20.83,202.1,94.0,9.09,14.7,4.0,3.97,0
16.0,18.0,510,2989.0,0,0,0.0,180.2,115.0,30.63,83.4,114.0,7.09,245.3,111.0,11.04,11.9,6.0,3.21,1
8.0,138.0,510,2780.0,1,0,0.0,46.5,104.0,7.91,186.0,114.0,15.81,167.5,95.0,7.54,9.6,4.0,2.59,4
18.0,154.0,510,3196.0,0,0,0.0,166.9,99.0,28.37,154.9,97.0,13.17,189.4,89.0,8.52,7.2,5.0,1.94,0
38.0,86.0,415,695.0,0,1,23.0,247.6,65.0,42.09,255.7,104.0,21.73,150.0,138.0,6.75,7.3,5.0,1.97,3
14.0,149.0,408,2676.0,0,0,0.0,69.1,117.0,11.75,136.3,100.0,11.59,181.7,53.0,8.18,6.3,3.0,1.7,1
7.0,148.0,415,120.0,0,0,0.0,202.0,102.0,34.34,243.2,128.0,20.67,261.3,90.0,11.76,10.9,3.0,2.94,1
10.0,27.0,510,3992.0,0,0,0.0,72.7,75.0,12.36,208.6,117.0,17.73,65.8,71.0,2.96,9.9,3.0,2.67,1
6.0,102.0,415,4957.0,0,1,25.0,137.4,100.0,23.36,176.7,83.0,15.02,188.2,93.0,8.47,10.2,6.0,2.75,2
13.0,72.0,415,4543.0,1,0,0.0,101.0,110.0,17.17,240.0,70.0,20.4,333.5,105.0,15.01,11.1,6.0,3.0,0
22.0,96.0,415,3473.0,0,0,0.0,166.5,101.0,28.31,78.3,108.0,6.66,221.9,112.0,9.99,11.5,10.0,3.11,3
37.0,99.0,408,1363.0,0,0,0.0,256.4,44.0,43.59,214.5,105.0,18.23,233.7,75.0,10.52,7.9,1.0,2.13,3
28.0,131.0,408,3463.0,0,1,33.0,177.1,100.0,30.11,194.0,85.0,16.49,253.4,124.0,11.4,5.2,5.0,1.4,1
15.0,69.0,408,1582.0,0,0,0.0,185.3,91.0,31.5,219.1,88.0,18.62,243.6,107.0,10.96,5.5,5.0,1.49,0
39.0,102.0,510,3294.0,0,0,0.0,184.6,133.0,31.38,166.8,94.0,14.18,225.2,105.0,10.13,6.8,8.0,1.84,1
12.0,93.0,408,1890.0,0,0,0.0,198.1,93.0,33.68,236.1,95.0,20.07,127.3,121.0,5.73,12.6,4.0,3.4,2
38.0,135.0,415,659.0,0,1,46.0,172.6,77.0,29.34,203.4,102.0,17.29,264.2,108.0,11.89,10.4,2.0,2.81,1
11.0,99.0,408,4563.0,0,0,0.0,135.7,107.0,23.07,208.4,103.0,17.71,209.0,95.0,9.4,8.8,3.0,2.38,7
49.0,94.0,415,1351.0,0,0,0.0,85.9,113.0,14.6,226.7,91.0,19.27,279.6,110.0,12.58,15.6,16.0,4.21,0
41.0,114.0,415,3064.0,0,1,25.0,129.0,77.0,21.93,290.0,110.0,24.65,177.1,110.0,7.97,11.6,5.0,3.13,1
25.0,84.0,510,2774.0,0,0,0.0,75.3,96.0,12.8,179.9,113.0,15.29,193.8,134.0,8.72,12.3,1.0,3.32,1
29.0,100.0,415,656.0,0,0,0.0,220.3,106.0,37.45,126.1,124.0,10.72,242.0,67.0,10.89,10.2,1.0,2.75,3
34.0,115.0,408,3933.0,0,1,30.0,181.2,65.0,30.8,193.2,62.0,16.42,153.2,92.0,6.89,9.9,6.0,2.67,2
49.0,44.0,408,424.0,0,0,0.0,213.2,85.0,36.24,224.0,128.0,19.04,137.8,74.0,6.2,12.5,5.0,3.38,1
36.0,35.0,415,1824.0,0,0,0.0,179.2,59.0,30.46,283.3,101.0,24.08,285.4,83.0,12.84,5.8,7.0,1.57,2
5.0,74.0,415,572.0,1,0,0.0,267.5,134.0,45.48,242.5,110.0,20.61,223.0,108.0,10.04,8.3,4.0,2.24,3
47.0,47.0,415,121.0,0,1,27.0,165.0,89.0,28.05,127.3,118.0,10.82,284.4,95.0,12.8,7.7,4.0,2.08,2
50.0,72.0,510,1882.0,1,0,0.0,274.0,75.0,46.58,162.8,110.0,13.84,110.0,121.0,4.95,7.7,3.0,2.08,4
4.0,33.0,408,2177.0,0,0,0.0,159.5,115.0,27.12,195.4,118.0,16.61,102.4,86.0,4.61,7.1,7.0,1.92,1
13.0,49.0,415,4939.0,0,0,0.0,101.7,71.0,17.29,223.2,102.0,18.97,182.1,112.0,8.19,7.3,3.0,1.97,3
26.0,80.0,510,4698.0,1,1,30.0,184.2,132.0,31.31,167.5,109.0,14.24,212.8,114.0,9.58,10.0,10.0,2.7,0
37.0,100.0,415,3477.0,0,0,0.0,129.4,69.0,22.0,251.3,73.0,21.36,157.1,92.0,7.07,10.4,3.0,2.81,1
7.0,108.0,510,174.0,1,1,36.0,153.8,105.0,26.15,246.2,62.0,20.93,150.9,125.0,6.79,11.1,4.0,3.0,1
14.0,151.0,408,348.0,0,0,0.0,134.5,88.0,22.87,143.1,112.0,12.16,223.9,61.0,10.08,15.4,1.0,4.16,1
49.0,84.0,408,2169.0,0,0,0.0,146.8,133.0,24.96,171.7,73.0,14.59,234.5,69.0,10.55,9.9,3.0,2.67,1
20.0,117.0,415,2719.0,0,0,0.0,223.7,73.0,38.03,205.2,69.0,17.44,282.9,51.0,12.73,11.1,1.0,3.0,2
7.0,151.0,415,3087.0,0,1,27.0,154.4,141.0,26.25,210.6,109.0,17.9,167.9,109.0,7.56,7.8,3.0,2.11,3
19.0,135.0,415,86.0,0,1,45.0,241.4,102.0,41.04,206.4,78.0,17.54,196.6,104.0,8.85,9.4,6.0,2.54,0
36.0,110.0,510,1527.0,0,0,0.0,188.0,127.0,31.96,90.5,118.0,7.69,150.3,64.0,6.76,15.3,3.0,4.13,3
13.0,110.0,415,4914.0,0,0,0.0,170.1,87.0,28.92,216.6,98.0,18.41,225.0,88.0,10.13,10.8,3.0,2.92,2
48.0,87.0,510,412.0,0,1,24.0,135.8,108.0,23.09,251.4,62.0,21.37,181.5,91.0,8.17,6.4,4.0,1.73,0
39.0,107.0,510,4993.0,1,0,0.0,194.4,83.0,33.05,247.8,84.0,21.06,245.4,93.0,11.04,11.2,7.0,3.02,2
